row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mo_2019_542.mzML Peak area,Mo_2019_343.mzML Peak area,Mo_2019_339.mzML Peak area,Mo_2019_342.mzML Peak area,Mo_2019_338.mzML Peak area,Mo_2019_349.mzML Peak area,Mo_2019_348.mzML Peak area,Mo_2019_346.mzML Peak area,Mo_2019_344.mzML Peak area,Mo_2019_345.mzML Peak area,Mo_2019_347.mzML Peak area,Mo_2019_337.mzML Peak area,Mo_2019_325.mzML Peak area,Mo_2019_328.mzML Peak area,Mo_2019_334.mzML Peak area,Mo_2019_341.mzML Peak area,Mo_2019_332.mzML Peak area,Mo_2019_327.mzML Peak area,Mo_2019_333.mzML Peak area,Mo_2019_335.mzML Peak area,Mo_2019_340.mzML Peak area,Mo_2019_329.mzML Peak area,Mo_2019_331.mzML Peak area,Mo_2019_324.mzML Peak area,Mo_2019_336.mzML Peak area,Mo_2019_321.mzML Peak area,Mo_2019_330.mzML Peak area,Mo_2019_326.mzML Peak area,Mo_2019_320.mzML Peak area,Mo_2019_322.mzML Peak area,Mo_2019_543.mzML Peak area,Mo_2019_351.mzML Peak area,Mo_2019_323.mzML Peak area,Mo_2019_350.mzML Peak area,Mo_2019_352.mzML Peak area,Mo_2019_353.mzML Peak area,Unnamed: 46
54568,338.0612128918245,8.076781508823531,2.0,,,,,,,26936.925364759336,1327216.0514377672,1290610.1247394576,502453.17542592116,1341089.925014239,777103.2629546233,778463.2324194422,753531.248192162,978323.9726093131,1455516.59256226,375050.6427766676,964731.1029226857,702002.9711442338,16891009.584711295,2923897.629884728,276679.441219377,5269176.672039693,2544008.168010456,12825549.182717696,9064410.378418554,1142606.1158651242,13222454.867742404,29573336.15715336,25691808.19963281,2895131.6545086806,9291046.843642827,6092541.801294088,2680142.6736811073,4701772.497572232,16677921.557348847,1550207.797180546,1986762.3410585453,0.0,716445.0445927897,277372.12532438163,0.0,
54606,323.1677548716971,9.180886999999998,2.0,411.0,[M-H2O+H]+,,3.0,2035;3345;33864,340.1709,0.0,1131786.2248280288,2227836.230165116,984671.7840977248,2253029.5328515447,38824757.11971048,23889568.271335565,3732334.81802498,2354492.495471404,3893116.9872934036,11469169.019563267,5375211.100794993,127090.49501974012,616343.8663855317,119721.15332184672,5194594.224435181,10560606.254430216,441191.3421291028,1740067.637349071,451803.3622763329,22417499.12428298,158379.95628872048,515500.76996829937,408350.5862359217,200528.81797931172,125180.17605618756,4517786.848892067,188661.26676412372,1188509.26490635,534822.6951865117,0.0,1888837.7212231888,10576667.036885384,12138090.369780345,2339964.735719903,1496247.3045707415,
54615,405.28478326025316,8.469381416666668,2.0,,,,,,,28700.549026212622,2028134.4616002268,415645.1126408429,1545217.0674726262,1963358.7392417898,1334196.9931321377,1876734.078640671,1205866.314552141,2399756.945268871,1078508.6762073808,432573.9332498667,840112.9393798109,19030601.070411287,21319892.79033188,12955038.872028548,823514.4655054688,10274165.680088377,8948615.075997906,9720836.685570352,18243629.07914503,868858.5233932077,34767178.91685837,9622553.858298948,24369878.42521868,18226441.49900184,26104061.05904137,9581154.573122358,23930688.51169205,4529644.776430532,7547924.096168677,1792681.132874861,2237004.232694784,2996325.721785988,374090.9304178992,1725321.3880433922,835107.9897385269,
54681,599.2863824391616,8.787292425714284,2.0,380.0,[2M-H+2Na]+,,2.0,30839;44636,277.1569,0.0,301507.0903648157,1597012.8351546691,394328.3653650268,3138494.3095022226,1004437.7325484359,547181.0447048636,2023543.829626634,569330.3425440534,1281507.9678848416,4116323.9576325337,2284569.415638281,386245.3688570533,1508635.1356169241,352659.5865620203,1475727.1315279622,687918.3371515307,381410.29971187946,1790860.7636256602,843423.0479190924,2172516.517354977,6091386.109315163,452887.7165118677,2469413.50577514,497070.197096256,1969961.4028944643,34060222.00855516,491192.51792962564,4638100.5624631485,4424126.367788029,346408.8285285944,509668.4424432182,17062914.028646804,1747442.8322737059,259768.41145824254,596326.8674445254,
57324,405.28484307456506,7.613707097142857,2.0,,,,,,,0.0,918493.0093904984,299651.6375324046,676499.5737971704,747579.4439789957,466026.2854818722,769504.9955309557,337471.5630731259,640439.3372900651,453773.2152049225,331912.3475550913,188856.3681829712,14842568.950964112,19025904.49855975,9259192.987861348,625816.9899391825,3964591.194075392,7707042.430303439,3751305.428141538,11588358.373379312,1048538.0113301192,40958708.14035421,9820315.717129914,14742745.162813695,7007130.209941007,32042428.27104289,6488708.535860681,18271619.33777329,1305362.753478619,3289638.4229682838,693436.2192513769,633768.0880651854,1220498.4787833716,454035.457261223,472295.2869155661,620135.9081003894,
58136,434.2754077593485,10.275007156249998,2.0,,,,,,,311374.7878359969,1053050.0645193823,1390729.2593355402,739958.1695910938,1279099.696357055,170943.0078037447,346618.8007949979,1301685.3531252677,294782.7449981332,432425.4642970196,485278.08809155703,958960.874157183,8651707.88922393,941993.3374640692,1072344.6302090546,226667.75698874865,2302676.168694405,4135488.087207665,1622898.1395628012,895993.2674756453,535834.5382139073,1020402.0408131093,992618.629734385,12847167.815830488,2325075.125964881,34552275.51331459,0.0,10774846.059313627,29065704.1840102,36325266.89215795,0.0,0.0,15912199.154161993,415001.562270005,0.0,241202.83602000444,
58488,385.2584784545144,7.5840248485714294,2.0,314.0,[M+NH4]+,,2.0,43956;1316,367.2236,0.0,1085147.3268005115,562008.4730403268,550754.0469762153,1989316.5146633915,1076505.6200556564,536360.191633319,2605446.0268802885,1811870.9800970573,1089262.1081530764,59163639.77473463,1082302.0166060221,498652.9489474627,515517.06217944477,355629.7754924984,697104.6646412296,787193.9710486006,625476.2046056202,1427135.2890149541,1301715.3216706358,2945108.862169792,1357817.8466490465,5319206.922496736,1254925.2007675779,746459.7621714348,871848.2245657145,72422750.48638149,1529614.3400951284,711840.4702700195,843132.3484947112,276416.8413136653,825117.2118279744,1003366.9264354677,722191.5539261813,545925.9845003939,490720.6355691782,
58679,381.24530724285233,9.21031915588235,2.0,,,,,,,0.0,804757.6837586969,663301.299212832,616193.8405125043,1792141.2780987883,1768836.8901705397,14690857.339015698,770047.714120127,1177687.1593317909,554770.6547808684,1312532.7179071545,880106.3769939204,263655.5177571259,575370.1303578743,634297.5499416076,2454324.6997678108,420170.8481388829,0.0,1609043.4238241143,524895.5891044744,1756700.0458339746,225954.1029144399,10450288.082302354,1241832.0401710651,516083.77080599865,313137.3341591276,459325.06209564116,353095.5320836415,514025.588391742,1209215.0498279235,378611.11808885454,1445552.9798569675,757743.9509368094,965212.5685044756,824663.9414400023,4817490.431395924,
58938,480.30953864282577,10.508928857142855,2.0,,,,,,,0.0,0.0,6487949.838144482,0.0,752717.1733870313,6993151.784575258,5752812.681141035,9390070.63778971,788331.364620228,3080955.904937692,10141537.130460747,6297208.783423149,0.0,4131079.6887867455,0.0,7167419.5071127415,3654279.385263274,274489.00864921045,3157532.298244739,343290.40364297025,103916528.38980758,10150319.779923784,4961091.339966578,10513634.401300645,0.0,16717622.801619299,13030535.673220268,0.0,4751741.314506348,5130081.28631994,0.0,104337.9801229701,383132063.08207214,3164240.8621270927,115646.84743523279,393192.09780796495,
58960,579.1058518666007,12.167514599999999,2.0,,,,,,,0.0,753376.7812184752,246122.37064289165,393314.8693326593,1159441.5753536602,9310848.996392313,3383135.2500476083,1455410.9925004644,588360.362314696,188287.6076603877,2135668.8789740615,969310.310133747,342102.94335281115,340976.40641812864,765407.6136829698,289897.41855656647,524473.0054940687,7217619.201066525,473909.3493710069,1100206.0795347658,492194.76594445686,522005.89883812744,2104418.66762014,3701489.8894097065,281431.9119550727,3563888.7995390883,2792058.851820458,317611.3629495704,727128.3588018673,916245.4499372016,209750.25813058642,3842366.2166451914,536716.0730451507,4611090.6489920905,279318.55496391107,3122794.233476237,
59089,426.2704161376018,7.732564008333335,2.0,,,,,,,24679.90262277795,808225.6278282125,2004661.8960636563,1403247.204720399,657776.7802265182,837708.9102649186,366550.4874484671,1328653.7783058991,1317170.561656695,2464528.2822354943,1288571.8817282864,799050.5657926437,1748664.089541773,7441968.234701896,9373777.929515507,696912.1774615827,2336227.0394756207,7821161.4631337775,3878934.313847602,5435282.970109746,2127695.319901262,2754673.327347561,1707850.504688617,4797587.0256249495,10599350.68806509,5659603.348924412,1129340.3963790196,9534597.15348759,3591890.7426909087,6419353.784276358,313763.6939904123,1943002.3368821703,4615538.170570109,1206116.7865170513,1771817.1505845808,4805895.848531152,
59168,508.36333450801806,9.181656728571427,2.0,,,,,,,0.0,648338.5904224325,643042.5111196861,644231.7234859248,1109323.6293469735,653903.8657553854,32763530.909784924,277273.2180914015,480320.9597201214,692127.9918154762,2517712.5180158447,4613717.944147743,338769.4533705041,520151.64310706576,204548.6393406613,960917.0477070705,164657.77722450328,201684.3252060027,206402.91459112405,522492.5777510156,3918123.1823653714,649749.020477896,345684.01313249965,473660.7721329016,274169.39594821754,255714.17480770327,2028347.5273345097,293296.7516095262,319183.16989453806,785513.5517948945,505641.90450370655,514911.2494567477,1403381.3814641566,669420.4442052657,197868.75281175028,473714.24013671896,
59225,292.2634691455836,8.771487660606063,2.0,,,,,,,0.0,506711.1651116201,490340.6646131205,0.0,600247.8948262818,12198210.63753401,359603.365093172,1151345.9976809123,2442642.754331001,1595255.74047463,1368698.7821653518,694685.7244692219,2722941.598583325,5291631.070336856,2881133.8404293014,513564.6715637836,629033.9563389365,3082238.8527412587,73400611.82864715,4735604.549619799,561690.4269968314,4277315.298980258,466104.37349275616,2047595.3751704085,2746323.165667666,1264541.7251731774,4155362.598824595,2228732.179686571,1230070.877893016,2160693.714461552,1407258.5146768691,2083231.4518872213,682027.3398563556,0.0,1213749.8427856187,950203.338446352,
59324,299.2217184163061,8.576383162857141,2.0,375.0,[M-H2O+H]+,,3.0,88484;35487;88413,316.2247,0.0,342939.93141398823,362869.10374253726,306788.2961506621,1264647.6179864844,384171.68481192924,257687.3104731122,766855.5043174659,563916.8694454428,496761.49151817523,464004.5723204104,158310.82030265266,5454979.780311822,3401878.1085484414,5084673.671596911,745044.2917945525,7694208.307344328,5128759.126191456,4434817.7807059605,2328940.59837509,1584089.67244147,10758239.915278308,9605125.275771553,16669164.434771536,5800167.99044669,30540440.011535726,1415560.4789327232,8951549.824186958,6412042.698493878,5001857.8665436255,277110.83736030874,222695.7629781784,10997106.58556783,275203.4834603421,279798.90510637616,181872.53003292304,
59458,362.3265049459614,9.469081222222222,2.0,,,,,,,396281.93085346365,0.0,2504292.45316649,0.0,2220436.7322101532,450145676.0724264,407895.8166660733,0.0,9445820.708361093,5985708.474438268,0.0,5368384.104827822,0.0,0.0,0.0,2007343.4439980797,844113207.2847973,0.0,2874911567.8429685,11011026.603719754,0.0,0.0,120120.65171596664,6715715.637841502,0.0,0.0,0.0,0.0,3554053.6998402206,0.0,7596577.4202946015,4269669.392201397,2919908655.226907,0.0,0.0,0.0,
59460,230.2478925279531,9.386416848148148,2.0,,,,,,,164705.2345970555,3372386.603098595,788120.7760596713,8349080.422951065,830124.8371353792,171481847.05798835,6444620.128391571,0.0,1988076.4106001868,0.0,1401707.3369597252,343558.6687799591,474559.86301949155,0.0,2247616.8399144392,348494.7542524211,370495080.75507635,1550056.315201206,384003424.09554285,2120627.463087612,0.0,0.0,1825955.9814773356,2825118.987627196,1228365.6127362042,1478540.4403721318,0.0,1990157.6394589955,945568.2095808927,0.0,788640.4782663779,765820.1949919685,0.0,0.0,995019.9330348064,809168.9753622605,
59461,390.212376253415,9.137728669444442,2.0,404.0,[M+NH4]+,,2.0,59470;29141,372.1791,563827.0855079044,6184327.29344128,7086187.4954203,10384252.261866033,13454778.011910455,187489529.3641575,66558153.00655496,142339183.44671732,4253897.578602822,122217307.38941649,100117073.80596516,14837326.666062996,27933475.854483724,253989221.20758033,446620023.76405215,5541947.297255607,256523150.04692817,11223927.688288644,302728689.78772366,145034249.26371187,22541554.48695739,315908690.15962195,97786055.03139883,18372303.61572028,93618748.3903204,15163508.91937563,295935314.87905896,37009105.99731052,7532344.435407759,6604392.938945242,83699965.02205937,298182159.02077675,7337035.104127938,206244055.2151577,80567367.53822589,53336178.80875982,
59462,508.25459976883263,7.152781379999999,2.0,,,,,,,0.0,2257582.9579117573,5462591.091158638,8701441.962340895,4062263.922280879,167766750.24766028,12279793.775866885,5355645.379496791,2350963.1085208,12045057.148310607,1781901.1783151203,8740381.245036403,3266653.293819353,10900443.760952294,2917914.5165681317,12235888.364814352,122534573.86671008,1726880.3128859769,15144643.760369653,8831215.614641251,3600989.7453129217,6128653.52584445,12760859.06468436,2580222.3084018514,5987101.765776571,4431617.808509637,4338667.854911052,3136276.0121827745,10568585.714740893,9826488.617821474,2254901.31826595,5266032.119667546,3555784.6508219773,23876683.656072002,9802584.730668357,4795490.9965372635,
59463,274.27398939734087,9.002921234374998,2.0,,,,,,,197590.60548822547,1642235.684520046,0.0,1939935.9595579617,8903109.720163586,191671587.39415556,148018.4596893707,2968979.0767449387,4145259.9771166686,1188413.559550129,2267816.125856521,6402615.410536425,3167275.922725263,3362565.5169973257,1895209.517896213,2359210.04706804,213288542.74617183,1459376.682867506,636085672.2272304,2068519.171836209,0.0,2100248.113062569,81657.07459214062,4841036.156049097,3169148.71349758,10372341.872082775,3585905.5170426355,3675094.907091972,26837762.828812264,30159375.913372666,1238163.7506827845,2218169.967340217,0.0,0.0,522481.9000161095,2149540.473248254,
59464,342.2489341137457,5.2232237470588245,2.0,,,,,,,0.0,280278.53088421765,853831.1714463752,345948.99479470385,356649.35840887454,71395418.30637184,815118.2801756586,1360922.9440901221,237239.53632951566,954067.1279550032,1263367.065307315,509429.531337512,0.0,1603678.4115817868,8085012.129119269,2173471.169610191,90191577.63069265,754543.3035799188,1803895.2568197225,335786.7504650652,1321005.8196207462,1590369.6409191312,628032.0072914959,2149723.891102128,1735163.6690914596,473355.5828431878,1593163.1661328,417933.71557031607,722795.6597911378,689031.8770357497,1847806.067732981,6027927.233649393,5011568.778252043,2171758.1057119668,510959.1770752511,1543253.1626508816,
59465,386.2748171208978,5.4387154171428564,2.0,,,,,,,0.0,365213.6410137171,1005428.67911803,501166.56242418784,1202497.130846063,68554679.52459274,734900.3859353395,4134895.7767177583,1135968.9245992478,3086526.945254065,4592630.612881617,1849638.5229920042,724351.0781486746,4254808.766395024,13033721.773879126,4045349.8410479208,105274072.56527458,1305194.2516038348,3484683.468211538,1100893.5750093702,7637951.2439348465,4743970.029320633,391993.64298674936,2886726.664881485,4054519.7705331724,1163989.6086444368,5917269.182582505,1054234.9190345646,1285334.699598095,1166152.4309321323,2982594.491653053,9883991.884724608,9061777.333412273,3339332.905368131,1809460.0613449663,1644776.8792296348,
59469,522.2702221874987,7.804184742857144,2.0,,,,,,,0.0,7021954.850121746,2525131.102107172,7351435.640894828,6803139.453931113,102482098.89934656,5117999.894600632,5754951.501833639,6677151.037242647,8302464.683120239,4609364.161839914,5186297.820745317,17491853.54504614,4884107.766939166,4258553.511838466,3633363.9689081386,82642915.39468412,4923324.5709182015,28873814.144029826,16696149.890843833,5694965.570563796,4031762.7465740773,40497192.257700376,8314039.59368776,4508324.487274487,7141543.019847547,4890184.96775249,2395951.0213291864,23171465.63713765,4679235.150790105,5047158.332224537,3292446.969121942,18524901.66885416,14887846.858232476,2519864.002155926,1668928.2977330824,
59470,373.18597838607974,9.152050488888891,2.0,404.0,[M+H]+,,2.0,59461;29141,372.1791,85966.90199589469,4371681.7242691815,891572.0544464102,1741686.498051896,3660224.1214532987,76557035.64369057,23885874.976481244,56364318.07903083,1903404.3213598528,52276687.81043136,38720642.719319,4624181.2257233085,6782297.773747818,108379410.5622918,190299210.16858396,3381607.827182329,103747923.04177092,3284641.0655701626,124473446.41135849,50300332.7303339,9924874.812939908,124988737.40202215,38003732.58427291,2852969.7627012706,31763933.547521707,1264001.4625010756,128449634.46788484,6276099.095698465,1415759.0311061074,2539354.796526505,32175088.881628204,120942501.92928807,2638532.188701206,85159549.93051597,33134396.325085323,19490600.64539818,
59474,332.1883807438124,7.4817082740740775,2.0,,,,,,,0.0,0.0,692921.6131197675,0.0,275312.590618736,56356020.43277264,100109914.69741106,680231.6504647541,1360577.0471630571,2113614.208977033,10952504.541881826,350160.92249540763,0.0,3172815.7079188144,488148.1172019353,3444367.15913355,79050901.05605684,676631.4297207292,29174836.73118808,0.0,16017979.217072872,931179.4482892434,151002170.54205143,3479153.0039353473,0.0,0.0,17554650.404642034,0.0,3600467.507269967,1613713.201196996,0.0,659355.7646049265,23655342.216769356,22060490.06579913,515545.42147762974,467090.9163168739,
59476,298.22252585422854,4.943406893333333,2.0,,,,,,,0.0,0.0,484371.9975891509,357812.2765938748,498171.44915353326,34387253.35315968,238576.3439218137,1022114.51762067,0.0,305499.38834850054,1073311.285835171,292923.6985499986,0.0,399084.3762749933,3536474.377061318,1894676.155053933,37687013.794872895,173165.8082289856,596438.7897504312,232124.9914881607,1315389.9627163254,455345.8283084996,0.0,1656918.8965497618,596125.5535559518,295106.630525441,922919.6875237556,0.0,276822.89116781345,204070.5856233309,694738.5577705796,2361048.32294288,1550027.9061537243,460457.7821148281,168989.48088225126,414483.3723527848,
59479,463.17135150694213,13.11398047222222,2.0,,,,,,,140459.41025261924,2714974.473570097,3877097.4746890776,2901610.9476554007,3257489.3705920107,31959303.49661798,173176157.1225884,3265272.5183768515,2345288.0906193634,7302680.685296672,4318217.7388247,4642270.817634817,3082826.36264372,9758825.76837795,8355059.713958756,3869317.782969615,87910334.86827713,4281277.359721074,28984150.477303475,5090346.4883992765,9699265.266527226,5730518.157106033,220952044.1182939,5599005.419089913,3392924.0193426344,4444209.75506738,6698207.696838795,4187483.375978445,8554702.397418214,8830100.378874328,2771603.754650583,4241398.338419557,19230246.986721367,13210977.605358947,4635795.345623202,3312214.4565943577,
59481,270.221667252262,8.142643282857145,2.0,,,,,,,0.0,6117338.689095601,11536794.8175075,33004453.014543425,4955146.222452146,325935067.273291,245382.6742814947,12566317.073462248,12527981.401127975,11413775.435045402,22196764.388366327,111260776.26873162,24228750.57786765,755031002.5887744,53170770.61810808,15449149.20262712,142816461.0239392,29419608.96886536,69262250.18993141,834837933.2684923,24883938.56996209,88676922.72333126,377355.5835609414,17596374.685964845,181196461.24687648,28979308.70993245,730542275.9687108,50711277.78532054,29449320.40581607,38145212.822812974,112721981.16533355,16040882.72298668,100604245.45517099,107824413.49772824,45969144.72241728,6289437.8034768235,
59482,296.2373623256415,8.997374705882354,2.0,,,,,,,0.0,7911065.0186347375,10184340.20994072,8283674.711769353,21827923.462514926,323800953.81438816,0.0,9828820.331694398,7101297.443883942,6007075.335749911,16541371.619664855,4196680.39238475,10420472.872326272,92969304.02057658,89173003.48144019,22570871.811199427,214863286.57455525,106787456.23621692,356113569.1107827,152097878.1428518,39360448.67582058,41645657.46583056,172148.4158849975,55403502.86306176,77514613.40158373,37497490.22734419,87128285.50098535,13047544.159368206,16040237.75553745,41044513.41875468,78753039.84729452,6773452.327645373,32300125.29060897,8483498.306099575,17011999.011887066,13743300.257409807,
59483,294.2792975205296,11.408746000000002,2.0,,,,,,,10036.922829374766,489592.3861593653,345765.85077887145,535734.5402586922,790199.3971237055,30336546.478194304,872343.2576127512,891721.7446460706,10155332.229027027,1179384.3762789164,261979.99197363073,576836.3576061922,599904.9573426245,692930.0362511723,10257197.031599004,403339.6625627945,1923626.288236866,9684719.762668114,1153071.7632847822,3751073.6104340805,263295.765942597,4061225.4781021364,775800.3153393634,1075755.5255185573,237144.51861796842,803085.8334571776,1936237.0523156084,7807752.683318388,1577446.0673935057,413502.8357637882,1195052.3307234505,9811967.2421459,687899.4261639883,1591196.8044460632,10043564.617359767,7146114.40383946,
59489,653.1248167044686,11.7213508,2.0,519.0,[M-H2O+H]+,,2.0,12080;59521,670.1279,0.0,464963.33404095547,699558.0316572987,1419165.0645414754,1317803.206748898,31254964.280502103,35945988.29261186,886950.0595171887,2171485.8862725315,1331792.8895788982,1601533.645543595,2682501.9275533757,752021.1724229209,1563584.790716483,6926980.341256954,1236240.3949150709,6088336.022596175,11635670.295756174,2751065.996284955,1250617.486892818,2257168.6263845903,439607.3283667365,23311451.05776683,1666022.8632215846,1737581.110638184,3310849.167524341,7268590.284034866,711829.9607711809,1933553.6256027145,7501369.26828841,1164740.703007383,18442412.226300403,2302694.116745476,22981853.827782515,2105285.4534604987,21043398.96953596,
59490,418.2438594518725,9.140159088888888,2.0,,,,,,,2011314.253237023,17087514.79931744,16481665.880554108,19028401.418660235,13627491.029927535,129877756.30220188,69019422.48733939,77277131.20766447,7157301.829686672,104560319.88707456,120803884.12021616,19865751.1559054,11634531.002964485,157551646.2751197,116517450.98547512,12519327.667004533,101079022.63351388,5130259.232684499,125509900.9207896,124120704.96249253,18111059.548155665,124398467.4535518,52846022.12945747,12523143.288385412,69973165.79014687,23310019.675896704,18682968.198099256,6157437.4738110015,4593161.127742128,10358761.542409044,38531685.72938252,132666843.09433226,14723632.22621661,89721763.96875493,88718938.80719776,90086207.17191742,
59491,623.2864821925308,5.715291872727272,2.0,,,,,,,0.0,0.0,0.0,0.0,0.0,24827542.684256107,9584932.925740747,0.0,0.0,0.0,0.0,312695.6748283144,0.0,0.0,263057.0481583597,0.0,16104733.49705036,0.0,550122.2730058566,0.0,0.0,0.0,8933661.729811704,272040.3845071825,0.0,0.0,0.0,0.0,364359.3345963768,353433.21815024974,0.0,0.0,0.0,1061621.8483635471,0.0,0.0,
59492,246.2428055309114,7.559749150000001,2.0,,,,,,,76409.86543380465,0.0,0.0,0.0,0.0,56608881.1191177,0.0,0.0,0.0,736245.1613341611,0.0,0.0,0.0,650335.5940343942,0.0,0.0,58962219.64306954,0.0,581034.6861292481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
59493,384.27444105013,10.823752799999998,2.0,,,,,,,0.0,3189029.2764180563,4005916.7708560526,3660848.5124264075,5330449.180693767,10511797.87120093,6295281.803141294,5930796.049082832,769906.4005982848,4104270.8221153296,2046437.0631525791,1648101.1401304454,1403838.5345931998,2626996.209514631,2852885.751705956,4197369.036774528,2603828.482704376,1466074.1452884509,1569224.3678583098,2958800.917621903,5014395.386472635,2580495.1153425337,4314339.861848375,2534792.658777189,3507158.561572738,4590967.99743465,2706006.076657053,2537547.609779273,1943507.592650117,1763263.623633737,1578181.0938053972,3736012.198674417,5885778.139790093,6186702.424351392,6920442.604008732,5585140.559906208,
59495,412.19652758970346,5.8083921472222215,2.0,168.0,[M-H+2Na]+,,3.0,1648;76722;43555,367.2256,16072.02645418051,18678040.588861406,23161047.96216218,15930339.70378517,14934006.521609327,407189903.6102282,399008403.01552665,420722817.0527139,53750886.99997886,15179222.489160756,29832099.518655725,20260667.68928399,36955891.83151501,49449290.60683049,23808885.18423077,345752446.67017025,29777881.09123799,30890836.67058599,14489671.459577292,41400985.97109758,29936213.86776671,357906311.65688854,23367072.420815986,30078211.87744205,370049840.0184653,40374724.98145716,15166701.00378601,45095945.54965428,76400120.31146848,299084270.44721067,414772322.24832696,48760979.09118158,11930322.467056558,352910878.3515444,41798330.52768287,15675062.59151547,
59496,288.25315051987064,9.12312820625,2.0,,,,,,,48708.91897279034,76073.34520864583,0.0,0.0,0.0,21425940.28308776,731032.4211848774,78432.2893994072,0.0,0.0,0.0,240655.53598671107,0.0,158944.44634031018,0.0,0.0,22317025.58146155,109923.14501112008,19383317.11130878,0.0,409969.3857535318,100508.15929525967,177893.05807349907,0.0,0.0,124497.15624159055,0.0,0.0,136379.4861292027,0.0,0.0,0.0,543085.642019999,0.0,0.0,0.0,
59497,412.1965598447229,5.218567069444443,2.0,149.0,[M-2H2O+H]+,,2.0,1667;1666,447.2118,14635.755039465583,31036415.79614249,23499749.68428974,37991038.20621914,40448285.22345376,319058469.83100766,138458939.44955695,11231782.689505413,41384886.76937252,121576980.01854151,8430393.85932519,183547711.26595947,460348077.9520049,139885933.2033928,28606178.846389506,187539100.29919317,10939786.0820228,51425177.83261949,32803701.62532901,47456423.96064898,31798306.03653521,41693441.59439252,235591249.1795873,252381651.49291423,187904483.7597652,163777598.86594015,380186139.5301381,202639887.31918427,247658277.999529,20904246.39499492,43383628.32318912,62868593.56242844,162259767.595999,157166900.90410045,506807997.0170221,28755842.68958089,
59498,386.1809209934311,4.758807080555556,2.0,130.0,[M-H2O+H]+,,3.0,66504;43565;1557,403.1852,11137.952128530425,16372209.889680047,40959268.99304096,51530807.14924818,42152108.45188017,275055550.90447515,382042798.978858,23867040.49943253,50772461.02597035,19844980.448887426,38948316.994169146,20490623.55367129,15296349.235180628,20468936.55161629,99993201.8064863,28655047.47490351,97625303.13744085,39051714.56214144,34906668.47806652,386731291.42874086,22765237.46551575,37112256.2050696,28040267.294104498,24176419.90639043,95335919.01476842,60947761.15886024,25402069.35251704,39615557.7604651,18886808.8443374,42421825.638159,23617296.10027655,27621546.05172521,20216508.784847192,35735625.46655086,16951959.99986236,22255733.27851508,
59499,458.2325246498257,13.097260055555555,2.0,,,,,,,166331.0786221872,4648868.732645563,3412572.423057048,3985967.934274972,4530442.401053691,9877111.357632194,3752887.099221089,4751394.259304796,7573289.805091529,6877438.636497082,5784427.123406768,5343703.5126445815,5117723.401247852,9668264.136663383,6636406.712525426,5014109.6568230335,6877500.692659818,7751937.148936529,7535308.890704121,6913479.021970573,9207285.659329813,5745701.946649753,1132868.23170515,6127393.177615833,5565485.878978807,11414071.586817674,6627893.905860662,4355091.056376574,7850210.379418123,5456002.261278885,3739660.6587063125,7172171.843013431,4700772.516822048,8339547.113256717,5445270.996958352,5124764.495203711,
59501,430.1708858196988,3.6964457657142855,2.0,,,,,,,0.0,58391296.96901928,42066171.40066425,46827362.39901754,27850042.94734723,282962185.84461164,14099947.701460488,278396261.82618594,45555535.55753256,260037326.9185502,8878138.025524579,14448159.956629513,14426967.038010756,41048481.48177756,248407432.74079528,18683138.70065617,28020799.03963121,30859235.922900014,219090320.1643957,20900267.44714353,14859006.424079236,32542638.17124905,253179820.65509927,10032014.294549966,271890542.4852196,10592940.338901028,25712143.37712605,275738771.8844081,31698879.825185984,26696554.44962031,29956414.19830657,34324525.12794745,170498854.70911163,13442091.834221212,52618215.86021776,24704102.78366849,
59502,417.20591104806647,13.09693266666667,2.0,,,,,,,118511.0805927544,5087221.967385554,3876099.027710145,4421305.907074942,5232893.5066053085,9623802.846444372,3033613.0436616163,4814542.061526128,6430610.812151357,7237733.853481059,6006965.833541093,4917243.3228277685,6733518.289677112,8332141.757811572,6546648.6597303385,4955656.079935924,6518938.532031682,7941394.928728255,7201366.310870333,7999238.4862076575,7673760.9431175785,5505702.398509923,1296093.8322682257,6677266.701300522,5431086.964613943,11056615.939493896,6357881.989299628,6232314.79717807,7921189.221477183,5536439.945544986,3530663.111520427,7324220.069327741,7936771.897752039,8295582.310952732,5739745.960375323,5349385.888482945,
59507,442.2072420682548,5.254472074285714,2.0,,,,,,,0.0,19174980.22830818,16735141.170390058,25098426.655781213,26521117.16258167,87998984.66204835,20542402.68219748,201539126.951518,36917036.55767857,31025175.49523029,156180286.02486458,37840028.49223951,267842092.60625845,15904654.797376616,582578774.8408864,442100087.1938496,21271491.385165423,28526598.32187139,150400435.71278393,110848657.71294376,10682929.86624536,460103519.7027453,42362172.27573435,14023149.768295512,340766675.3102864,32059297.667211033,79003900.1117371,356998315.89613813,189788453.24985355,169758029.1621158,91277756.53711186,53935386.70055466,21630589.50020103,14740521.773261972,47047374.07686453,43039711.36393344,
