"","max_blanks","mean_samples","flag"
"9088_260.1858_4.1812_10423_Massbank:RP025502 Hexanoyl-L-Carnitine|L-Hexanoylcarnitine|(3R)-3-hexanoyloxy-4-(trimethylazaniumyl)butanoate_Massbank:RP025502 Hexanoyl-L-Carnitine|L-Hexanoylcarnitine|(3R)-3-hexanoyloxy-4-(trimethylazaniumyl)butanoate_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acid esters",77288.02,100659.873722222,1
"9089_260.1858_6.9483_5111_N/A_NA_no matches_no matches_no matches_no matches",64559.16,77204.6080555556,1
"9090_260.1858_5.7711_3715_N/A_NA_no matches_no matches_no matches_no matches",106580.3,17915.0993333333,1
"9091_260.1858_6.0126_3715_N/A_NA_no matches_no matches_no matches_no matches",467580.1,45641.5465027778,1
"9097_260.2051_2.8941_7308_N/A_NA_no matches_no matches_no matches_no matches",22203.05,2065.38255555556,1
"9099_260.2052_3.1401_7308_N/A_NA_no matches_no matches_no matches_no matches",845994.7,52194.6014722222,1
"9100_260.2053_2.5643_3200_N/A_NA_no matches_no matches_no matches_no matches",6620.746,208.718416666667,1
"9102_260.2222_7.592_8550_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty amides",22020.7,11371.1138333333,1
"9103_260.2222_6.0429_7710_N/A_NA_no matches_no matches_no matches_no matches",17323.45,263.305333333333,1
"9104_260.2223_8.4278_2054_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty amides",106508.6,60847.0633333333,1
"9105_260.2334_4.852_1976_N/A_NA_no matches_no matches_no matches_no matches",37158.98,0,1
"9106_260.2374_7.9284_2000_N/A_NA_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",645704.7,38380.0005,1
"9107_260.2374_7.524_9278_N/A_NA_no matches_no matches_no matches_no matches",76726.05,13432.0874444444,1
"9108_260.2374_8.1306_1982_N/A_NA_no matches_no matches_no matches_no matches",1102007,79989.1137777778,1
"9109_260.2374_9.4894_-1_N/A_NA_no matches_no matches_no matches_no matches",100074.8,97439.9099722222,1
"9110_260.2374_9.3571_16497_N/A_NA_no matches_no matches_no matches_no matches",835115.9,371814.508888889,1
"9111_260.2374_8.8776_-1_N/A_NA_no matches_no matches_no matches_no matches",1295873,291334.384444444,1
"9112_260.2374_8.9689_-1_N/A_NA_no matches_no matches_no matches_no matches",1237834,413366.069444444,1
"9113_260.2374_8.3664_2758_N/A_NA_Organic compounds_Benzenoids_Benzene and substituted derivatives_Phenylpropanes",1889966,233820.197222222,1
"9114_260.2374_9.25_16497_N/A_NA_no matches_no matches_no matches_no matches",739381.1,175427.339166667,1
"9115_260.2374_8.4283_999_N/A_NA_no matches_no matches_no matches_no matches",2047365,110029.858611111,1
"9116_260.2374_8.2686_999_N/A_NA_no matches_no matches_no matches_no matches",753764.8,101850.703583333,1
"9117_260.2374_8.5681_-1_N/A_NA_no matches_no matches_no matches_no matches",1652926,150164.9745,1
"9118_260.2374_8.6285_-1_N/A_NA_no matches_no matches_no matches_no matches",8859201,390396.817777778,1
"9119_260.2375_7.7352_2000_N/A_NA_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",202371.4,20558.9373055556,1
"9123_260.9524_0.5525_-1_N/A_NA_no matches_no matches_no matches_no matches",5921.507,0,1
"9124_261.0122_5.1736_13905_N/A_NA_no matches_no matches_no matches_no matches",2245.781,0,1
"9134_261.1102_7.6621_3179_Janerin_Janerin_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Terpene lactones",3816063,174705.253888889,1
"9135_261.1107_7.4809_3179_Janerin_Janerin_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Terpene lactones",1360852,71537.0034444444,1
"9136_261.1115_7.7906_-1_N/A_NA_no matches_no matches_no matches_no matches",201101.3,34238.28325,1
"9137_261.1116_0.66_-1_N/A_NA_no matches_no matches_no matches_no matches",281643.9,13579.7868888889,1
"9138_261.1116_7.2768_-1_Janerin_Janerin_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Terpene lactones",234917.8,34782.3968694444,1
"9164_261.131_9.452_872_N/A_NA_no matches_no matches_no matches_no matches",590478.9,94844.9569444444,1
"9165_261.131_9.3872_872_N/A_NA_no matches_no matches_no matches_no matches",569209.2,77529.0063888889,1
"9166_261.1313_0.6883_-1_N/A_NA_no matches_no matches_no matches_no matches",5377805,1226546.21666667,1
"9167_261.1314_2.4928_4809_Heptanedioic acid, 1-[2-[(2-carboxyphenyl)methylene]hydrazide]_Heptanedioic acid, 1-[2-[(2-carboxyphenyl)methylene]hydrazide]_no matches_no matches_no matches_no matches",1066914,1223034.74909444,1
"9168_261.1315_2.4088_4809_Heptanedioic acid, 1-[2-[(2-carboxyphenyl)methylene]hydrazide]_Heptanedioic acid, 1-[2-[(2-carboxyphenyl)methylene]hydrazide]_no matches_no matches_no matches_no matches",245844.3,255852.328888889,1
"9169_261.1317_2.2698_-1_cyclo(-L-Phe-D-6-Hyp)_cyclo(-L-Phe-D-6-Hyp)_no matches_no matches_no matches_no matches",1146937,205400.0175,1
"9170_261.1322_8.473_-1_N/A_NA_no matches_no matches_no matches_no matches",12627.59,1251.18233333333,1
"9171_261.1332_5.7181_3077_N/A_NA_no matches_no matches_no matches_no matches",21846.68,8605.99388888889,1
"9172_261.1332_7.5308_-1_N/A_NA_no matches_no matches_no matches_no matches",521699.6,13524.8018611111,1
"9173_261.1332_6.9341_-1_N/A_NA_no matches_no matches_no matches_no matches",47627.09,50341.6725833333,1
"9174_261.1332_6.3593_7517_N/A_NA_no matches_no matches_no matches_no matches",335548.2,15952.9321944444,1
"9176_261.1333_4.8924_432_N/A_NA_no matches_no matches_no matches_no matches",11857.82,10686.6537777778,1
"9177_261.1333_5.1065_8956_N/A_NA_no matches_no matches_no matches_no matches",2499240,14980.5197222222,1
"9178_261.1333_4.1933_-1_N/A_NA_no matches_no matches_no matches_no matches",8675.123,10988.7431944444,1
"9179_261.1334_7.767_12204_N/A_NA_no matches_no matches_no matches_no matches",296554,78659.8602222222,1
"9180_261.1334_3.9842_7344_N/A_NA_no matches_no matches_no matches_no matches",55600.89,14362.4438333333,1
"9181_261.1334_3.8708_8956_N/A_NA_no matches_no matches_no matches_no matches",46843.5,20769.9423333333,1
"9182_261.1334_3.5751_1423_N/A_NA_no matches_no matches_no matches_no matches",28409.87,20102.9056388889,1
"9183_261.1334_3.7531_-1_N/A_NA_no matches_no matches_no matches_no matches",28337.44,18953.1710833333,1
"9188_261.1485_7.7266_4392_N/A_NA_no matches_no matches_no matches_no matches",125153,118073.794722222,1
"9189_261.1485_7.7897_4392_N/A_NA_no matches_no matches_no matches_no matches",52810.85,101228.831111111,1
"9190_261.1485_8.4374_1350_N/A_NA_no matches_no matches_no matches_no matches",105760.9,102216.662777778,1
"9191_261.1485_7.2777_4392_N/A_NA_no matches_no matches_no matches_no matches",76926.95,127333.2125,1
"9192_261.1485_9.2442_872_N/A_NA_no matches_no matches_no matches_no matches",140706.7,88759.6441666667,1
"9194_261.1485_7.201_-1_N/A_NA_no matches_no matches_no matches_no matches",81274.4,124905.740555556,1
"9195_261.1486_8.7156_4392_N/A_NA_no matches_no matches_no matches_no matches",160894.2,108108.324722222,1
"9197_261.1486_8.8818_4392_N/A_NA_no matches_no matches_no matches_no matches",68249.06,69423.6444444444,1
"9198_261.1486_5.9951_3623_N/A_NA_no matches_no matches_no matches_no matches",81102.45,77447.0108333333,1
"9200_261.1486_6.9726_-1_N/A_NA_no matches_no matches_no matches_no matches",102828.6,183046.343333333,1
"9204_261.1487_9.6184_13121_N/A_NA_no matches_no matches_no matches_no matches",171001.7,64244.1325,1
"9205_261.1487_9.9611_496_N/A_NA_no matches_no matches_no matches_no matches",218916.4,59845.0763888889,1
"9206_261.1487_9.4565_872_N/A_NA_no matches_no matches_no matches_no matches",102051.7,79900.0936111111,1
"9210_261.1529_3.9858_295_N/A_NA_no matches_no matches_no matches_no matches",2013.363,261.555638888889,1
"9219_261.1697_7.5707_8139_N/A_NA_no matches_no matches_no matches_no matches",32450.32,14838.5718055556,1
"9220_261.1697_7.6536_8139_N/A_NA_no matches_no matches_no matches_no matches",35011.95,12579.48825,1
"9223_261.1697_6.7688_10085_N/A_NA_no matches_no matches_no matches_no matches",9221.891,13879.556,1
"9226_261.1698_7.3024_6696_N/A_NA_no matches_no matches_no matches_no matches",113538.6,110287.916166667,1
"9228_261.1849_8.9872_4392_N/A_NA_no matches_no matches_no matches_no matches",138066.8,39711.1366666667,1
"9229_261.1849_9.2307_872_N/A_NA_no matches_no matches_no matches_no matches",139358.5,53179.5533333333,1
"9230_261.1849_8.8302_-1_N/A_NA_no matches_no matches_no matches_no matches",74686.6,35973.5038888889,1
"9231_261.1849_8.5311_872_N/A_NA_no matches_no matches_no matches_no matches",39508.04,47692.2639166667,1
"9232_261.1849_8.0866_872_N/A_NA_no matches_no matches_no matches_no matches",29757.32,35590.9463888889,1
"9233_261.1849_9.4986_13121_N/A_NA_no matches_no matches_no matches_no matches",388747,90803.8480555556,1
"9234_261.1849_9.4256_13121_N/A_NA_no matches_no matches_no matches_no matches",166526.8,68492.9944444444,1
"9235_261.1849_8.3994_872_N/A_NA_no matches_no matches_no matches_no matches",58271.33,39294.15,1
"9236_261.1849_7.4701_8929_N/A_NA_no matches_no matches_no matches_no matches",46325.59,33701.8902777778,1
"9237_261.1849_8.2596_872_N/A_NA_no matches_no matches_no matches_no matches",67277.37,46293.4086111111,1
"9238_261.1849_7.5987_8929_N/A_NA_no matches_no matches_no matches_no matches",40315.37,35190.8530555556,1
"9239_261.185_7.318_8929_N/A_NA_no matches_no matches_no matches_no matches",38475.29,35032.6941666667,1
"9240_261.185_6.7088_872_N/A_NA_no matches_no matches_no matches_no matches",28574.31,26072.4983055556,1
"9241_261.185_5.7393_3077_N/A_NA_no matches_no matches_no matches_no matches",97995.02,23921.5452222222,1
"9242_261.185_6.8044_872_N/A_NA_no matches_no matches_no matches_no matches",28574.31,26227.6681666667,1
"9243_261.185_6.8859_872_N/A_NA_no matches_no matches_no matches_no matches",15660.08,27704.2130555556,1
"9244_261.185_5.5333_3077_N/A_NA_no matches_no matches_no matches_no matches",209594.2,50016.1636111111,1
"9245_261.185_9.7808_496_N/A_NA_no matches_no matches_no matches_no matches",134186.2,80871.8213888889,1
"9246_261.185_9.8584_4646_N/A_NA_no matches_no matches_no matches_no matches",260653.9,66074.6702777778,1
"9247_261.185_7.1083_872_N/A_NA_no matches_no matches_no matches_no matches",25205.33,31278.5986111111,1
"9248_261.185_10.6533_604_N/A_NA_no matches_no matches_no matches_no matches",82339.12,40199.8444166667,1
"9249_261.185_9.9871_5256_N/A_NA_no matches_no matches_no matches_no matches",355735.7,85264.3769444444,1
"9250_261.185_10.5427_3044_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acids and conjugates",126930.9,187057.788055556,1
"9251_261.185_10.0777_496_N/A_NA_no matches_no matches_no matches_no matches",213853.1,75138.6113888889,1
"9252_261.185_10.4764_3044_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acids and conjugates",107287.7,96931.7416666667,1
"9253_261.1851_10.3943_3044_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acids and conjugates",184887.5,63821.0688888889,1
"9254_261.1851_10.2404_5256_N/A_NA_no matches_no matches_no matches_no matches",183684.7,135035.626388889,1
"9255_261.2052_10.5228_3044_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acids and conjugates",1563880,267430.389722222,1
"9257_261.2174_5.8661_3623_N/A_NA_no matches_no matches_no matches_no matches",434390.1,1934.34991666667,1
"9258_261.2174_6.6085_-1_N/A_NA_no matches_no matches_no matches_no matches",99877.69,1934.57161111111,1
"9259_261.2214_10.8246_604_N/A_NA_no matches_no matches_no matches_no matches",22271.03,8817.11658333333,1
"9260_261.2214_9.9417_11848_Pinolenic acid_Pinolenic acid_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",51578.48,4864.51522222222,1
"9261_261.2215_10.2541_3044_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acids and conjugates",38385.8,16494.7943333333,1
"9262_261.2215_10.3643_3044_Methyl .gamma.-linolenate_Methyl .gamma.-linolenate_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acids and conjugates",202036.1,61117.7523888889,1
"9263_261.2407_8.1016_1350_N/A_NA_no matches_no matches_no matches_no matches",88414.52,9632.76152777778,1
"9264_261.2408_9.1783_872_N/A_NA_no matches_no matches_no matches_no matches",145699.4,24046.7255,1
"9265_261.2408_8.2936_1350_N/A_NA_no matches_no matches_no matches_no matches",208466.3,17653.6932777778,1
"9266_261.2408_8.4086_1350_N/A_NA_no matches_no matches_no matches_no matches",348328.9,27135.3147777778,1
"9267_261.2426_10.7102_604_N/A_NA_no matches_no matches_no matches_no matches",853396.9,14784.3970277778,1
"9268_261.2538_6.8204_6254_N/A_NA_no matches_no matches_no matches_no matches",162450.8,1465.81344444444,1
"9274_262.102_1.5757_8885_Massbank:LU058201 Tris(2-hydroxyethyl) isocyanurate|1,3,5-tris(2-hydroxyethyl)-1,3,5-triazinane-2,4,6-trione_Massbank:LU058201 Tris(2-hydroxyethyl) isocyanurate|1,3,5-tris(2-hydroxyethyl)-1,3,5-triazinane-2,4,6-trione_no matches_no matches_no matches_no matches",85607.42,1978.35277777778,1
"9275_262.103_1.337_8885_Massbank:LU058201 Tris(2-hydroxyethyl) isocyanurate|1,3,5-tris(2-hydroxyethyl)-1,3,5-triazinane-2,4,6-trione_Massbank:LU058201 Tris(2-hydroxyethyl) isocyanurate|1,3,5-tris(2-hydroxyethyl)-1,3,5-triazinane-2,4,6-trione_no matches_no matches_no matches_no matches",174821.4,42760.1666666667,1
"9307_262.144_9.2035_-1_Ivabradine_Ivabradine_Organic compounds_Organoheterocyclic compounds_Benzazepines_NA",11269.7,13602.0742777778,1
"9308_262.144_6.224_-1_N/A_NA_no matches_no matches_no matches_no matches",48683.72,26893.6911111111,1
"9309_262.144_6.5183_-1_N/A_NA_no matches_no matches_no matches_no matches",51127.7,28359.6958055556,1
"9310_262.144_6.7854_3683_N/A_NA_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",14103.47,16070.7594722222,1
"9317_262.1535_5.7223_6781_N/A_NA_no matches_no matches_no matches_no matches",1691.153,1771.85077777778,1
"9319_262.1584_8.1801_-1_N/A_NA_no matches_no matches_no matches_no matches",101072,28442.8110277778,1
"9320_262.1642_5.3871_-1_N/A_NA_no matches_no matches_no matches_no matches",79903.82,98811.115,1
"9323_262.1648_4.4934_-1_N/A_NA_no matches_no matches_no matches_no matches",5672174,23588.6721666667,1
"9324_262.1649_4.7345_-1_N/A_NA_no matches_no matches_no matches_no matches",1615776,52786.1313888889,1
"9325_262.1649_4.2122_12353_N/A_NA_no matches_no matches_no matches_no matches",37958.93,29549.5397777778,1
"9328_262.165_2.2453_9545_N/A_NA_no matches_no matches_no matches_no matches",26667.52,15694.8371111111,1
"9329_262.165_2.9057_13130_N/A_NA_no matches_no matches_no matches_no matches",30424.03,16536.48375,1
"9330_262.165_1.7174_-1_N/A_NA_no matches_no matches_no matches_no matches",5329.16,5767.05977777778,1
"9331_262.165_3.057_489_N/A_NA_no matches_no matches_no matches_no matches",408824.5,39354.9128611111,1
"9332_262.165_3.354_489_N/A_NA_no matches_no matches_no matches_no matches",244473.3,30793.7980555556,1
"9333_262.165_2.4491_9545_N/A_NA_no matches_no matches_no matches_no matches",25642.68,17177.1149444444,1
"9334_262.165_3.6105_-1_N/A_NA_no matches_no matches_no matches_no matches",252810.2,69483.8091388889,1
"9336_262.165_3.5004_-1_N/A_NA_no matches_no matches_no matches_no matches",485410.3,40829.1594166667,1
"9338_262.165_2.5143_9545_N/A_NA_no matches_no matches_no matches_no matches",25642.68,20258.4935833333,1
"9339_262.165_14.0438_-1_N/A_NA_no matches_no matches_no matches_no matches",2794.018,0,1
"9340_262.1651_14.2115_-1_N/A_NA_no matches_no matches_no matches_no matches",1422.528,0,1
"9341_262.1651_14.3856_-1_N/A_NA_no matches_no matches_no matches_no matches",3466.206,0,1
"9362_262.1803_5.8234_12620_N/A_NA_no matches_no matches_no matches_no matches",35424.25,7700.42988888889,1
"9363_262.1803_5.7254_12620_N/A_NA_no matches_no matches_no matches_no matches",19554.89,6441.39630555556,1
"9364_262.1803_6.4123_-1_N/A_NA_no matches_no matches_no matches_no matches",13927.91,5051.96630555556,1
"9365_262.1804_9.8303_4839_N/A_NA_no matches_no matches_no matches_no matches",42342.92,9545.65727777778,1
"9369_262.2013_3.5197_5943_N/A_NA_no matches_no matches_no matches_no matches",40852.53,56025.3498333333,1
"9370_262.2014_4.1967_1463_N/A_NA_no matches_no matches_no matches_no matches",87686.94,25094.6971666667,1
"9371_262.2014_4.2788_1463_N/A_NA_no matches_no matches_no matches_no matches",69623.06,10926.9316944444,1
"9372_262.2014_4.8171_8183_N/A_NA_no matches_no matches_no matches_no matches",58952.12,34261.7997222222,1
"9373_262.2014_4.909_8183_N/A_NA_no matches_no matches_no matches_no matches",48179.92,24300.7506666667,1
"9376_262.2015_8.7694_2307_N/A_NA_no matches_no matches_no matches_no matches",5389.582,2926.50752777778,1
"9377_262.2166_10.5171_2273_N/A_NA_Organic compounds_Benzenoids_Benzene and substituted derivatives_Benzoyl derivatives",93568.87,14593.3333333333,1
"9378_262.2167_6.3981_1587_N/A_NA_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Amines",787296.5,33922.9068888889,1
"9382_262.2378_7.2804_4058_N/A_NA_no matches_no matches_no matches_no matches",88571.79,46202.8311111111,1
"9384_262.2529_7.9772_-1_N/A_NA_no matches_no matches_no matches_no matches",327807.5,86149.6156666667,1
"9385_262.253_9.69_-1_N/A_NA_no matches_no matches_no matches_no matches",885907.1,143227.559722222,1
"9386_262.2531_9.5024_1105_N/A_NA_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Aniline and substituted anilines",1224737,96866.5302777778,1
"9387_262.2531_9.4089_1105_N/A_NA_Organic compounds_Organic nitrogen compounds_Organonitrogen compounds_Aniline and substituted anilines",770775.8,67478.3794444445,1
"9388_262.2531_7.4761_-1_N/A_NA_no matches_no matches_no matches_no matches",292596.2,27156.6116388889,1
"9389_262.2531_8.1651_-1_N/A_NA_no matches_no matches_no matches_no matches",72758.73,44762.8384444444,1
"9390_262.2531_8.9872_2307_N/A_NA_no matches_no matches_no matches_no matches",116486.6,32779.7306944444,1
"9391_262.2531_8.6697_2307_N/A_NA_no matches_no matches_no matches_no matches",73913.57,19243.2946944444,1
"9392_262.2531_8.8472_2307_N/A_NA_no matches_no matches_no matches_no matches",96449.43,24620.9289166667,1
"9393_262.2531_6.7641_1799_N/A_NA_Organic compounds_Lipids and lipid-like molecules_Fatty Acyls_Fatty acids and conjugates",151110.5,13339.0030277778,1
