row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Mo_2019_542.mzML Peak area,Mo_2019_343.mzML Peak area,Mo_2019_339.mzML Peak area,Mo_2019_342.mzML Peak area,Mo_2019_338.mzML Peak area,Mo_2019_349.mzML Peak area,Mo_2019_348.mzML Peak area,Mo_2019_346.mzML Peak area,Mo_2019_344.mzML Peak area,Mo_2019_345.mzML Peak area,Mo_2019_347.mzML Peak area,Mo_2019_337.mzML Peak area,Mo_2019_325.mzML Peak area,Mo_2019_328.mzML Peak area,Mo_2019_334.mzML Peak area,Mo_2019_341.mzML Peak area,Mo_2019_332.mzML Peak area,Mo_2019_327.mzML Peak area,Mo_2019_333.mzML Peak area,Mo_2019_335.mzML Peak area,Mo_2019_340.mzML Peak area,Mo_2019_329.mzML Peak area,Mo_2019_331.mzML Peak area,Mo_2019_324.mzML Peak area,Mo_2019_336.mzML Peak area,Mo_2019_321.mzML Peak area,Mo_2019_330.mzML Peak area,Mo_2019_326.mzML Peak area,Mo_2019_320.mzML Peak area,Mo_2019_322.mzML Peak area,Mo_2019_543.mzML Peak area,Mo_2019_351.mzML Peak area,Mo_2019_323.mzML Peak area,Mo_2019_350.mzML Peak area,Mo_2019_352.mzML Peak area,Mo_2019_353.mzML Peak area,
29752,592.3715031064789,5.592356172413793,,,,,29,,,,,,,,0,0,5379420.687182448,2100638.7479485483,2174258.3793611303,2014412.5163033893,6502648.584432648,0,2123905.5961903054,8689160.560333023,2.5466400838645317E7,2792878.0173937175,3194313.8945173137,1.1465075646559928E7,7790536.298726415,2768568.2134560244,0,4297787.379848618,1.1160196633796545E7,6950209.971577202,4.116949633049472E7,0,8385173.859061156,4106105.10790358,1.570665515267597E7,0,4.214652553944314E7,3341795.074109873,0,4528714.776841187,2919094.948904804,3692453.8152494095,3.3667624853777885E7,7492293.761754545,3974440.2933748728,1.1261504103707775E7,
29756,428.2897593180339,7.8552509666666674,,,,,6,,,,,,,,0,0,6862965.339977375,0,0,0,0,0,0,0,2992581.818081705,1.5058904191357061E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4618508.207535346,0,5618568.050560309,4385552.725281695,0,0,0,0,0,0,
29775,356.24312194824216,8.845408896,,,,,25,,,,,,,,0,0,3.400698823931392E7,0,0,3.1790446938434158E7,2.81765024406757E7,3.3773834554068916E7,1.4423635705564823E7,2.0331335223290455E7,5.0025010630857274E7,5.5777429326593004E7,0,1.5065975785095675E7,0,4.610850152231844E7,3.7720967060363054E7,1.0407005439808436E7,3.326231942994708E7,0,5.41682393942979E7,4.49535486188616E7,3.106979407699548E7,1.6280528233247932E7,0,5.213093797274083E7,3.2113308772954673E7,0,5.580368657438145E7,0,1.0766870132866625E7,0,1.0727990889546369E8,3.697897887760528E7,9941240.976805491,1.8638056784176145E7,
29784,282.2216618855794,9.313975220833333,,,,,24,,,,,,,,0,0,5.390949478004943E7,5.675584900751586E7,0,0,0,0,8.223960450457256E7,1.3736916892180845E8,7.592956996655771E7,5.727849410354056E7,1.0464070917790067E8,2.32356684219048E8,2.1492857965791267E8,0,0,2.919433433947589E8,1.4241492456350803E8,2.2324053114937326E8,0,1.5622562765969455E8,4.1332577799358284E8,8.383906311355257E7,1.8305874845182106E8,7.855105437731466E7,2.6258298160689002E8,1.3733407215670094E8,8.497631176444799E7,9.546569404259485E7,1.991447877966071E8,0,1.7455629965641427E8,0,1.5671595621172643E8,0,
29791,345.2062717013889,10.704786555555556,,,,,9,,,,,,,,0,0,5.7609084524555616E7,0,0,0,6497075.030700514,0,4246355.275051403,0,0,0,0,0,0,1.1169034557514083E7,0,5464917.654979682,0,0,0,0,9435519.529567022,0,0,0,0,0,7.283303702580161E7,4.7052479096256286E7,0,0,8.817369275662996E7,0,0,0,
29795,400.2334747314453,5.6806358153846155,,,,,13,,,,,,,,0,0,7578947.371746776,0,1.943537924651625E7,6713248.249279754,0,0,0,0,5631362.929210485,1.0517437565163374E7,0,0,0,6590413.053188539,4.109859437689261E7,0,9.64146371391158E7,0,7283230.358276736,0,0,0,0,4744233.319975898,0,0,6329491.725662953,9337204.707150334,0,0,0,5.679552558978537E7,0,0,
29805,496.3480084737142,8.965482383333333,,,,,12,,,,,,,,0,0,4585261.478154206,0,0,2139553.1466121958,5354350.451954326,4881665.010864612,0,0,6675796.5310215,0,0,0,0,8718858.958194243,2208184.097021098,1227318.1629912402,0,0,0,0,0,1321572.6108452785,0,895673.3602324396,0,0,0,0,0,0,0,2677546.8748536403,0,9493644.746738305,
29806,221.16973946311256,3.0732244454545454,,,,,11,,,,,,,,0,0,4.4078749313472286E7,0,0,2375701.9428624813,0,0,0,0,0,2.620285116514146E7,0,0,0,7.644613902214064E7,890693.916409119,0,0,0,7.171542896421768E7,1.1356558403198388E8,0,8.405868793094163E7,0,4.106684459990825E7,0,0,2.784890017126072E7,5.5758349993939795E7,0,0,0,0,0,0,
29820,280.2060018686148,8.648818292307693,,,,,13,,,,,,,,0,0,7.441402907953835E7,0,8.75234086558811E7,1.9247557454325014E8,0,0,0,0,0,0,1.6600856907118776E8,3.347053232855194E8,2.2454129856805798E8,0,0,0,1.5490600153856567E8,0,7.808230096697785E7,1.9933359258470163E8,0,0,0,1.4779787467039078E8,0,2.1677318954676166E8,0,0,0,8.45042271099604E7,0,5.307075765632758E7,0,0,
29822,738.2668180919829,1.0764265714285715,,,,,21,,,,,,,,0,0,1.0634556334279759E7,0,1.211807892824475E7,2891933.6334312866,0,2303159.090197407,0,2012187.0791134438,1.2248882971082192E7,1.3105217071612503E7,0,3151228.239721566,0,5141569.202644128,2016870.2365574334,0,2489978.3393779243,0,1954994.701965749,2636668.015355249,1979460.057393306,3231848.819160023,0,1.03809065530652E7,1.0219145081323284E8,0,1.586825468855549E7,1.390391672588775E7,0,0,8591221.77874831,3482133.3183835354,0,0,
29828,709.3865165710449,5.281079125,,,,,16,,,,,,,,0,0,7233199.734447674,0,8804835.287987033,0,0,8153784.404631238,0,6693255.171722847,1.191295455467537E7,2.796927485041292E7,0,6063001.504947725,0,2.786126511485803E7,0,0,0,0,5.039190625169858E7,6686517.158150836,0,1.802871534682056E7,0,6361920.319791439,8787770.070673125,0,2.092769200666704E7,6360338.81210289,0,0,2.6224182274702225E7,0,0,0,
29838,295.12894028883716,3.106792688461537,,,,,26,,,,,,,,0,0,6.52097579692504E7,1.1321845209841745E8,0,0,7.265581824600148E7,7.26498226637866E7,0,0,0,5.720335456338053E7,7.370877048514482E7,5.843171935030802E7,1.3129063166236465E8,0,4.876348206911921E7,3.2287816183861114E7,5.549367096860945E7,1.0212036828375019E8,0,1.2890785664504358E8,1.8723738478823853E8,1.2125706629759601E8,1.076306386150648E8,1.5649992588433242E8,5.784901356588566E7,8.95588154606152E7,1.2955180172861981E8,1.8476651611396444E8,1.0073636037247832E8,7.499568322622742E7,1.920886844811694E8,0,4.996266487391213E7,4.7483113215783976E7,
29854,263.164270401001,8.013667475,,,,,8,,,,,,,,0,0,6.941666523941189E7,0,0,0,0,0,0,0,9.658006254497175E7,0,4.751526774489053E7,0,0,0,0,0,8.666240272375143E7,0,0,0,0,7.54116243308823E7,0,4.747424133552424E7,5.934115648564491E7,0,0,0,0,0,1.314959844699743E8,0,0,0,
29859,1092.6735065166768,5.750629461538462,,,,,26,,,,,,,,0,0,5701813.584158044,0,3729541.6596254176,3611198.260684876,7610109.79641911,9050347.916168842,0,5688913.682386304,6774217.640893823,0,0,8307009.740962577,3971443.7693161983,1.0461432942389013E7,7143849.190257139,0,5365007.500536328,0,9037670.375909919,1.0247686707903448E7,9935974.434885561,1.2334695840303741E7,4652276.500244024,7259628.605925601,1.7119368520701356E7,2808312.341054075,6088538.559265053,7752234.9800153505,0,0,1.2144484452866001E7,3103258.469162915,1473702.089753437,4397900.67088686,
29876,498.2969465989333,6.63212666923077,,,,,13,,,,,,,,0,0,4626787.657197304,0,3437580.7876435146,0,0,7520396.568281839,0,3701571.82452703,4790353.67990927,0,0,5293646.914055506,0,1.1150114808768202E7,0,0,0,0,5871200.936746613,1.127729598735639E7,0,9530434.136268118,0,0,1.2582613487261105E7,0,0,3901421.686094258,0,0,3472434.251469968,0,0,0,
29881,394.2221374511719,6.731183450000002,,,,,26,,,,,,,,0,0,5.317038468874129E7,6.835425795778814E7,9.782532906136392E7,0,2.8829255535414156E7,0,2.7183616030682825E7,3.847297638750562E7,4.716644243137873E7,0,5.482812037478359E7,6.75802445608116E7,0,8.619416659952861E7,7.177964318494809E7,7.222294846579494E7,4.609722931253849E7,0,6.6276624473953895E7,4.5604946413288504E7,0,2.6413230706177123E7,5.80018735580584E7,3.2831001888756484E7,4.383662267090773E7,6.194270215736663E7,0,3.2229332634395204E7,0,4.154761352639203E7,2.372796108010613E7,5.8187165705737896E7,5.7999628897145115E7,1.358045914070198E8,
29904,758.4300262451172,6.25248562,,,,,20,,,,,,,,0,0,4064330.5526527446,0,0,2654525.6426591277,0,1.329637667475857E7,0,5347189.397539918,7220688.566196125,3682995.500853354,0,7776753.999685683,0,1.30248846729866E7,4942416.436449028,0,6002779.96482447,0,9109689.211916257,1.717733128394325E7,2541280.564074615,1.6074874186857935E7,0,6771401.084339008,1.5939739229946459E7,0,5023375.158019487,7837093.217170285,0,0,1.2158801406240022E7,3364086.4317860715,0,0,
29913,551.3702580378606,3.7332341499999995,,,,,26,,,,,,,,0,0,5786847.862744655,0,7614362.145047997,2428406.0772231584,0,2777683.869571771,4183589.1620452623,1.10497902701765E7,9739335.463890849,1.53990548888229E7,1792615.0310069134,1.9852692685148623E7,0,1.891523789772223E7,5623050.260389408,7618135.865410973,8034030.685360229,0,1.8900887057702858E7,1.1162885043911234E7,0,1.5653962398133328E7,4919797.227501555,1.2033483682122635E7,6400282.000180497,0,5864746.238464676,1.4126077897026375E7,0,0,2.5556153892890416E7,3.5304868604614206E7,2791898.6657746346,4099424.3963653035,
29926,295.2263104474103,9.70206335185185,,,,,27,,,,,,,,0,0,1.9131017857903678E7,0,3.9507186281421944E7,5.816882930159037E7,4.596038717541824E7,3.75250433589777E7,5.619780443298548E7,3.310704953290692E7,2.7099419586327124E7,1.5438830283227716E7,0,1.006551702037122E8,4.774623678099863E7,3.210909178161423E7,0,1.020005782950654E8,3.910480240268626E7,6.811609955009219E7,0,9.227125537827443E7,0,1.2508846613531002E8,4.564178590211885E7,6.44601866442249E7,6.748504326223904E7,0,5.589030259465279E7,6.932480140649058E7,3.291567311825169E7,4.332204566313455E7,0,2.9396264134259954E7,3.490676302615306E7,1.906217564092941E7,
29928,311.1853541324013,5.580799705263158,,,,,19,,,,,,,,0,0,5.846101199356669E7,0,6.16231191077177E7,0,2.9313319731840003E7,0,2.6120537493478674E7,0,4.1570577506671324E7,0,0,0,0,0,2.9200642125580844E7,0,2.318913944831005E7,3.363246062568731E7,0,0,2.554598728886007E7,2.0420842104947615E7,4.091708019709778E7,0,8.39286342477713E7,2.3998910390698545E7,5.7085152648833245E7,3.6960600473758094E7,0,1.952240729714238E7,6.776534299488856E7,0,1.605464182024637E7,8.809944529913275E7,
29949,592.4605727422805,11.256158095238096,,,,,21,,,,,,,,0,0,8381543.35032894,0,2377844.598052507,7040131.623240891,3960406.667982188,0,0,0,2484039.24555841,0,1.1314024767853087E7,0,0,4.081735411773549E7,0,9753443.509445634,4906647.898781244,3714703.0506670587,0,3.501017193034412E7,0,9214894.61015912,1.031761107508671E7,6604023.0995269045,0,1.2960355597929822E7,0,3303076.8176165656,1.001872680489193E7,1.8422353229211256E7,6168291.492772947,5.1672281477304816E7,0,6790244.90912151,
29975,303.15914720104587,7.717700148387097,,,,,31,,,,,,,,0,0,3.715341764936059E7,2.8730735865957953E7,3.714858128041337E7,0,2.4755861261957046E7,3.4935765024384E7,2.1630206315039024E7,4.0192762826852195E7,3.194322833126608E7,3.592425251126065E7,2.5623714113442432E7,4.4118759761597276E7,3.6480365932477124E7,4.444787714295037E7,5.3766872751197055E7,2.7757138361323126E7,3.5882592087096035E7,2.166755931126898E7,6.306175570173356E7,3.815975747026723E7,2.7976497464746833E7,3.455266870896309E7,4.048946638804796E7,0,0,3.1870966171498917E7,3.4196476583493546E7,3.432389602183557E7,5.051881614818589E7,2.2503226932532027E7,4.954614411843963E7,2.294346491497333E7,5.711657173853232E7,2.059917359503147E7,
29978,602.3533935546875,8.5502166375,,,,,8,,,,,,,,0,0,5299100.233675593,0,0,0,0,0,0,0,0,0,0,4630355.417567274,0,0,0,0,0,0,0,3314453.678778165,0,6479087.818081435,0,1.0510027942800583E7,0,0,5252454.802530022,9628802.713445678,0,0,3619901.130210873,0,0,0,
29979,481.196900503976,8.309436292857145,,,,,14,,,,,,,,0,0,4511930.721421141,0,6911566.039948109,0,0,2665619.8164162165,0,0,1.5143832274107435E8,1.0918047776960626E8,0,0,0,7.572319052399462E7,0,0,2488403.148747643,0,0,6267444.406608684,0,9.90690062516346E7,0,8795033.259013854,3.138471382086178E8,3569659.7418076918,1.372995957152033E8,9080779.489569375,0,0,0,0,0,0,
30014,279.1340057373047,2.37921586,,,,,10,,,,,,,,0,0,5.943395620734205E7,0,0,5.503203903119998E7,6.529184295212314E7,0,0,0,0,0,6.316780690295564E7,0,0,0,3.1796835086966284E7,0,0,7.707608495632118E7,0,0,8.627105692946848E7,0,0,8.839419486701731E7,0,0,0,7.339585188054281E7,0,0,0,0,0,6.491319750398308E7,
30015,304.2483276367187,4.331235170000001,,,,,10,,,,,,,,0,0,1.1678830970977781E7,0,3.069314777866892E7,0,0,0,0,0,0,4911671.198320071,0,0,0,5088519.216015368,0,0,0,0,3.1743143949678284E8,0,0,4767544.425008796,0,2.8213113395220738E7,0,0,2483907.705847306,9507774.435937703,0,0,2.4740554237322095E8,0,0,0,
30022,578.3747901916504,4.805471790625,,,,,32,,,,,,,,0,0,7430307.337349717,3588038.662865474,5936958.135071875,1.790651772071597E7,6469052.9928609375,9917714.700179078,4813851.46081055,1.01426861464768E7,2.1041416028845884E7,5368138.62802108,2718209.659939128,1.070108762320892E7,7123535.190189783,7397369.118706521,1.822401730517833E7,5839802.74210087,9131661.676469479,1.333174889072124E7,0,1.437109844276463E7,6456615.529645532,9039318.593066283,2.7180481383428447E7,6658044.265700153,2.2771334738336332E7,3005193.674500331,5857294.744858524,1.2115568371537782E7,0,5770684.597285781,3.860956222559474E7,7661485.452688564,5401705.9654633645,2.4422532797167238E7,
30026,558.3271118164063,8.504255816,,,,,25,,,,,,,,0,0,6834548.603431068,2654453.7546527004,5567855.397358046,2813697.5283699897,8487961.841369987,7084473.521283889,0,5781873.275931219,2599587.007688782,5290484.641232814,0,6859736.355500899,0,7182147.346634796,0,6259716.331075818,0,0,9402253.243440762,5603704.981757801,2982930.2662721123,1.1291741582734909E7,879277.687878231,1.3385330364998851E7,6472549.799889822,0,9106371.422288781,1.6891744767935675E7,0,0,7008404.260732129,1482786.6518551938,938459.6628847586,1758658.903264116,
30037,361.16091649672563,3.779390241176471,,,,,17,,,,,,,,0,0,8475831.537927367,0,5972576.115393461,4858231.451379278,0,1.3131933966905553E7,0,0,1.878031427035315E7,6814362.527826383,0,4183776.9404686997,2153801.6090296907,0,0,0,7153677.2504320275,0,5.579925715903202E7,0,6101566.616001554,7568141.577218721,4352279.539683749,1.2446550805816324E7,0,4093953.3252604585,2.3622743869553097E7,0,0,0,1.1606209328042513E8,0,0,0,
30051,474.33277893066406,8.319453833333332,,,,,6,,,,,,,,0,0,5087294.3210278945,0,0,0,0,0,0,0,1487693.541524041,1.1499941121636476E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2910441.530646288,0,1.827736234386349E7,1.140172644956865E7,0,0,0,0,0,0,
30056,444.9524263654436,5.787628378571427,,,,,14,,,,,,,,0,0,3664500.4143019514,0,0,0,0,0,0,5259734.530192535,1.4094998456543483E7,0,1970940.8477975153,4434781.529276622,4230223.438919341,0,0,0,5650777.9945890345,0,2.1877804338718396E7,0,5100828.319757848,0,7717984.7718034685,0,1.9488131982129958E7,1325386.980001999,0,0,0,0,1.204746464445975E7,5194011.487305988,0,0,
30058,193.1258903503418,5.400706319999999,,,,,10,,,,,,,,0,0,5245091.800076972,0,1392268.3803644967,0,0,0,0,0,3.723151293480474E7,4336716.38744127,0,0,0,0,0,0,0,0,1.6368098962028755E7,0,0,0,0,2038835.2382409244,4.757399793200344E7,0,2573598.7285455014,6084727.023426913,0,0,8319964.825253066,0,0,0,
30105,342.2639436267671,9.289785276190477,,,,,21,,,,,,,,0,0,4595179.491470687,0,1.4409690927311499E7,3176534.968946593,5449693.606467658,3194880.299745614,0,2092448.8058922593,4.166327913181856E7,1.3666974403983098E7,1796031.3248350257,0,0,8684561.32042323,1044715.3333460253,0,2435271.558955866,0,3.6501777287617505E7,3702050.932784863,1.1451232543226369E7,0,0,1.12726740967726E7,1.1468266826178981E7,0,5556069.130920308,0,1113302.9606205109,4353104.154611411,2.1295899784461007E7,0,0,0,
30150,439.15991864885603,7.376882064285715,,,,,14,,,,,,,,0,0,3698436.5962061496,0,0,0,1689148.0133322706,1361127.0166332223,0,982710.4788313399,0,2889699.054130784,0,0,0,2.018651569113266E7,1621936.196777727,0,1216157.1429146796,0,2095662.2080997732,0,803842.7369413127,1.4052515194298118E7,0,965243.529012329,0,0,3291990.971636922,5346040.728015001,0,0,0,0,0,0,
30162,305.0626331676136,5.8548571,,,,,11,,,,,,,,0,0,6535288.13404309,0,2981968.94312014,4250234.464636396,6126880.812604031,2126364.328451156,0,0,1622184.1808021772,2.2728404293799028E7,0,0,827021.1805894771,1.7618128931976072E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4076781.251472381,3661437.9490487534,0,0,
30163,295.1289431254069,2.5047379625000006,,,,,24,,,,,,,,0,0,5.390807813015626E7,8.699457461127433E7,0,8.154734817206094E7,5.33637918200179E7,4.529420754862427E7,9.80933248105288E7,2.29814361795945E7,3.0632258184305247E7,0,8.60068839270047E7,7.926930743794218E7,8.704740001778933E7,6.343017805270123E7,0,9.975534634743564E7,8.061268502236268E7,9.279044391139455E7,0,0,0,7.149240971778545E7,0,0,4.361768558786548E7,3.9765554612025954E7,7.295375161975332E7,0,9.800365539621337E7,6.0788476958042815E7,0,6.704824184651964E7,7.817497391836704E7,1.0268033970937045E8,
30169,744.1692199707031,12.44219675,,,,,4,,,,,,,,0,0,1.6008271547809001E7,0,0,0,0,0,2.6535014069122728E7,0,0,0,0,0,0,0,0,0,0,0,0,0,1190661.77599336,0,0,2.8938663860944826E7,0,0,0,0,0,0,0,0,0,0,
30173,501.28310139973956,5.525119033333333,,,,,9,,,,,,,,0,0,2980421.139254641,0,0,0,0,0,0,0,0,3526836.5140668666,0,0,0,1794114.9604878786,0,0,0,0,0,0,0,3.2585182314099886E7,0,1.8164477344051775E7,0,0,2.4928007858956866E7,2.8820848079395816E7,0,0,2.1901887746910337E7,1258239.700769716,0,0,
30175,332.15234444358134,7.4952967045454555,,,,,22,,,,,,,,0,0,5010907.214775154,0,2118594.663728239,3.8283170206940636E7,3.0962410091947537E7,5384853.479532402,2888220.9528904012,8136976.741014475,7656033.390872304,5408111.371792121,0,7693261.564627129,0,2916695.4524484775,4.883731275905873E7,0,1.063129400117995E7,0,1.581388167421846E7,0,1.5422828813322794E7,0,0,0,0,0,2960650.27287302,3674596.618642725,0,2015295.189031856,2.4516034129453484E7,9898662.958098784,1905961.001112016,3204980.6060829107,
30187,339.2756767272949,6.4867299375,,,,,8,,,,,,,,0,0,4919768.214704875,0,1385984.9589597285,0,0,0,0,0,4347148.551906641,0,0,0,0,2.379946482178768E7,0,0,0,0,0,0,0,2.408575754168711E7,0,2021419.4816178894,5361679.2026166245,0,0,4950578.907149611,0,0,0,0,0,0,
30195,263.1279185901989,6.931094745454545,,,,,11,,,,,,,,0,0,2.354354461386862E7,0,0,0,2.2158379765377745E7,2.757308634142915E7,1.5742016313664982E7,5.5035054551672384E7,0,4.985879442677551E7,0,0,0,0,0,0,0,0,4.058473146006695E7,0,5.359674574304067E7,0,0,0,0,0,0,4.336433428744941E7,3.654909776845825E7,2.022501762993034E7,0,0,0,0,
30202,281.1747829730694,4.893478438461538,,,,,26,,,,,,,,0,0,1.7421679168065444E7,6.627658036857206E7,0,2.6749475998206615E7,1.1357083613045659E7,0,2.868730193475745E7,1.817469435989178E7,3.856113851145159E7,2.4860230102823783E7,1.0051403731518596E7,1.811265640108836E7,1.218508298280025E7,3.064049744380746E7,1.6764290387800558E7,0,0,2.2117930376375053E7,6.467983308951767E7,2.0649013055062674E7,1.3381741882310625E7,2.188324523478825E7,2.4274678180587284E7,0,3.0851558501217023E7,1.5781508665404648E7,1.8037101461847555E7,0,1.4499256391320352E7,1.551635083838925E7,3.0520410179277934E7,0,1.4740845699379602E7,0,
30209,323.1487483271846,9.572267077777777,,,,,27,,,,,,,,0,0,2022170.5463290124,3308252.07854715,1.954467931978965E7,2.7029615475455463E7,1.822972697634285E7,4.104314993152411E7,1480855.745174951,2.8897894756785717E7,2.8828972894174732E7,1.716739712165366E7,0,2.4124645257811923E7,8514140.42423006,3146264.837559232,2.127645418679004E7,0,1.425990208423324E7,3119560.813515494,9346629.351867028,1.4217145304815145E7,5573606.604498363,0,0,2.461034837116907E7,4426950.141697853,0,0,0,2330202.6214019526,7224149.071728816,1.061820377301454E7,2.0248614530351043E7,8064600.448670935,1.3198529665619418E7,
30232,1009.4957153320313,7.48077436,,,,,5,,,,,,,,0,0,2794646.5087751416,0,0,0,0,0,0,0,3.873865032903658E7,2.0971577954603996E7,0,0,0,1.0359786095261147E7,0,0,0,0,0,0,0,0,0,0,3514385.1497829803,0,0,0,0,0,0,0,0,0,
30269,468.25919560023715,6.435707142857142,,,,,14,,,,,,,,0,0,3.244896193125903E7,0,0,0,0,0,3.658418535479756E7,3.44439475066926E7,0,2.2534738333728775E7,0,5.8104169337627605E7,0,8.219644104744814E7,0,6.845290341663088E7,0,0,0,0,0,6.97962569430388E7,1.4727074883647197E8,0,7.777215296059361E7,6.644330526523088E7,4.1400124345309034E7,3.70767673478824E7,0,8.352924923587464E7,0,0,0,0,
30301,308.18562375582184,7.531944480769232,,,,,26,,,,,,,,0,0,2.4239537375886105E7,1.6822505828540724E7,1.5209702234777434E7,1.8021001151373565E7,1.4671055331789084E7,1.937339895294183E7,8378039.840853359,1.5171982564275155E7,1.1825068284023017E7,1.404779378334945E7,8614544.70978852,2.0492113633767497E7,0,1.4974154090465056E7,3.049256495448086E7,8742017.382058872,1.7010465795334958E7,0,1.738179480431974E7,0,3.481801782748979E7,8608265.613201221,1.1250277253230678E7,0,0,1.0104149662283089E7,9936012.117593711,1.025439083790271E7,9737772.155296862,0,0,1.2787930762594042E7,6849040.089649066,0,
30333,464.2854336009306,9.91831625882353,,,,,17,,,,,,,,0,0,3575898.0164311975,7564358.9900417505,2295345.0652673896,2.8527387952496696E7,3067519.295881328,0,5017498.705215933,0,5359156.262445188,5355039.945316537,0,2.860622115378406E7,1.0060813766921414E8,0,6453931.391704442,1.007015624922302E7,0,0,0,0,8152898.782406363,0,0,0,0,0,2.2377036678730607E7,2.9441860378451187E7,0,0,1.8150309048658118E7,0,1588223.464122699,0,
30368,503.65418395996096,6.007379553333333,,,,,15,,,,,,,,0,0,2870802.629291367,0,0,0,0,0,0,3922224.7193686655,1.0955107586584494E7,0,0,3903541.5535715274,3896416.7614618493,2411994.396943809,1619977.8575859638,0,4800780.105395971,3739172.307570999,1.6503757313236738E7,0,0,0,7246881.609156791,1163587.3078969782,1.6970480725557256E7,0,0,0,0,0,6168432.778856578,0,0,5916884.88127494,
30370,211.13290927284643,6.785324936842106,,,,,19,,,,,,,,0,0,7.232512740979962E7,0,6.731978359847754E7,0,0,4.2329508350429066E7,2.7182089840005524E7,0,4.573074840806198E7,6.20450610718331E7,0,3.244391813490568E7,0,4.062521945458103E7,2.735224946663881E7,0,3.2674402861074034E7,0,1.4192770861500865E8,0,0,3.965145438038683E7,0,9.714394759625134E7,5.915614113305141E7,4.6995201684711084E7,5.933005970121261E7,2.7609609899548694E7,0,0,1.2607610438466606E8,3.498351879482757E7,0,0,
30376,375.2166392008464,8.077651516666668,,,,,12,,,,,,,,0,0,1.8171915503785092E7,0,6.5306978162070766E7,0,0,0,0,4.894907840318029E7,5.5090482934313275E7,7.280652436229779E7,0,0,0,6.37732869658124E7,0,0,0,0,0,4.72257545557727E7,0,6.943079007898061E7,0,7.355152766896729E7,1.594453751788668E8,0,6.5866980434400745E7,0,0,0,4.232378374406044E7,0,0,0,
30448,284.20680679813506,3.997484132258064,,,,,31,,,,,,,,0,0,6695891.6029477585,970488.8272560984,6655070.969731887,7626547.581679252,4015871.26408729,1.8486947123831227E7,4371064.401489117,9726746.676199114,1.4052996715793807E7,6211545.517535595,1139944.9414635072,1.3861892617086215E7,3555880.8585048676,2.468631132896339E7,8897420.775089046,5481767.515812947,1.0067080711191472E7,1260915.8022947777,1.3201882095745925E7,2.1574065981610194E7,6352445.2130358005,3.0754237420367587E7,3480131.234625753,1.1230741061257537E7,1.6605644350320743E7,1624545.7961807,7733579.094889866,9427937.831768049,0,2822582.9669714076,1.1665183458342817E7,8582427.05595465,0,0,
30514,341.1364926424894,5.763059163636364,,,,,11,,,,,,,,0,0,4775247.462236246,0,2147271.7236480047,0,0,0,0,0,6099132.90875685,1.2156547376060504E7,0,0,0,0,0,0,2837897.667051108,0,5.922467400817895E7,0,0,0,0,8532503.83129754,3854469.247807739,0,5.3597283157913215E7,2.941130995480689E7,0,0,1.4949605836517155E8,0,0,0,
30515,307.12884826660155,2.2516065899999997,,,,,10,,,,,,,,0,0,5.083346564584519E7,0,4.3047169940072924E7,0,5.7379459008625574E7,0,0,4.3777931568845734E7,0,7.987118762295422E7,0,0,0,0,0,0,0,0,0,4.247741704670868E7,0,0,3.928982511405179E7,5.508824449301467E7,0,7.22833985531441E7,5.120715742920534E7,0,0,0,0,0,0,0,
30532,311.3056963752298,7.4953162941176465,,,,,17,,,,,,,,0,0,3830718.942996788,0,1.1084657664928267E7,0,0,7657399.236830645,0,6819669.856114034,7355724.144186351,1.9574656501564436E7,0,6335420.136395914,0,4.9923600303513646E7,0,0,0,0,6102101.768046985,6437157.030018633,0,4.835410843629047E7,0,1.07565919521775E7,8949165.111479744,0,1.9684068123059653E7,3016576.66710323,0,0,3632000.9671716774,1.2178281741568534E7,0,0,
30553,316.21182420518664,2.2603840166666664,,,,,18,,,,,,,,0,0,4.173623019601407E7,0,3.1028492271557063E7,0,0,1.093240493001137E8,2215742.3173251585,4.413193250559076E7,5.020510644679377E7,0,0,6.0563397626156345E7,3865906.4626046233,0,3.1480640250675377E7,0,3.1017442019149404E7,0,4.0958722948880866E7,7.955129902497339E7,0,1.033250528228527E8,8690469.585206578,5.304492036512483E7,0,0,0,0,0,2461689.315078977,0,3.194927407312189E7,0,900284.6659869375,
30554,263.1279075376449,8.215777877419354,,,,,31,,,,,,,,0,0,2.989606342315218E7,2.2002418937992208E7,3.2536698523284376E7,2.8448347985876933E7,3.3195442783756915E7,2.5143502533576146E7,1.9658717975714643E7,3.6755616610345595E7,1.7322420679515846E7,2.8290282762638457E7,0,3.001744035807216E7,2.7016610500961468E7,1.6879266702432122E7,3.616729961908217E7,2.394612857174496E7,2.0689436491710283E7,2.609210069733501E7,4.0493327259168945E7,1.557154094087162E7,7.22385805678293E7,3.392250951986833E7,2.7198366277884193E7,3.173969381024692E7,3.411654176539528E7,2.829115867629645E7,4.1646502441742346E7,3.180961476930032E7,1.7967272055370677E7,0,3.822077266607717E7,2.468464392939415E7,9692529.896661185,0,
